"Id","Weekly_Sales"
"1_20_2012-12-21",17438.2351677292
"1_20_2012-12-28",18243.6765008736
"1_20_2013-01-04",15274.9318639664
"1_20_2013-01-11",15274.9318639664
"1_20_2013-01-18",15274.9318639664
"1_20_2013-01-25",15274.9318639664
"1_20_2013-02-01",15459.2139646672
"1_20_2013-02-08",16264.6552978116
"1_20_2013-02-15",15459.2139646672
"1_20_2013-02-22",15459.2139646672
"1_20_2013-03-01",15643.496065368
"1_20_2013-03-08",15643.496065368
"1_20_2013-03-15",15643.496065368
"1_20_2013-03-22",15643.496065368
"1_20_2013-03-29",15643.496065368
"1_20_2013-04-05",15827.7781660688
"1_20_2013-04-12",15827.7781660688
"1_20_2013-04-19",15827.7781660688
"1_20_2013-04-26",15827.7781660688
"1_20_2013-05-03",16012.0602667695
"1_20_2013-05-10",16012.0602667695
"1_20_2013-05-17",16012.0602667695
"1_20_2013-05-24",16012.0602667695
"1_20_2013-05-31",16012.0602667695
"1_20_2013-06-07",16196.3423674703
"1_20_2013-06-14",16196.3423674703
"1_20_2013-06-21",16196.3423674703
"1_20_2013-06-28",16196.3423674703
"1_20_2013-07-05",16380.6244681711
"1_20_2013-07-12",16380.6244681711
"1_20_2013-07-19",16380.6244681711
"1_20_2013-07-26",16380.6244681711
"1_21_2012-11-02",17365.7878777891
"1_21_2012-11-09",17365.7878777891
"1_21_2012-11-16",17365.7878777891
"1_21_2012-11-23",18171.2292109335
"1_21_2012-11-30",17365.7878777891
"1_21_2012-12-07",17550.0699784899
"1_21_2012-12-14",17550.0699784899
"1_21_2012-12-21",17550.0699784899
"1_21_2012-12-28",18355.5113116343
"1_21_2013-01-04",15386.7666747271
"1_21_2013-01-11",15386.7666747271
"1_21_2013-01-18",15386.7666747271
"1_21_2013-01-25",15386.7666747271
"1_21_2013-02-01",15571.0487754279
"1_21_2013-02-08",16376.4901085723
"1_21_2013-02-15",15571.0487754279
"1_21_2013-02-22",15571.0487754279
"1_21_2013-03-01",15755.3308761287
"1_21_2013-03-08",15755.3308761287
"1_21_2013-03-15",15755.3308761287
"1_21_2013-03-22",15755.3308761287
"1_21_2013-03-29",15755.3308761287
"1_21_2013-04-05",15939.6129768295
"1_21_2013-04-12",15939.6129768295
"1_21_2013-04-19",15939.6129768295
"1_21_2013-04-26",15939.6129768295
"1_21_2013-05-03",16123.8950775302
"1_21_2013-05-10",16123.8950775302
"1_21_2013-05-17",16123.8950775302
"1_21_2013-05-24",16123.8950775302
"1_21_2013-05-31",16123.8950775302
"1_21_2013-06-07",16308.177178231
"1_21_2013-06-14",16308.177178231
"1_21_2013-06-21",16308.177178231
"1_21_2013-06-28",16308.177178231
"1_21_2013-07-05",16492.4592789318
"1_21_2013-07-12",16492.4592789318
"1_21_2013-07-19",16492.4592789318
"1_21_2013-07-26",16492.4592789318
"1_22_2012-11-02",17477.6226885498
"1_22_2012-11-09",17477.6226885498
"1_22_2012-11-16",17477.6226885498
"1_22_2012-11-23",18283.0640216942
"1_22_2012-11-30",17477.6226885498
"1_22_2012-12-07",17661.9047892506
"1_22_2012-12-14",17661.9047892506
"1_22_2012-12-21",17661.9047892506
"1_22_2012-12-28",18467.346122395
"1_22_2013-01-04",15498.6014854878
"1_22_2013-01-11",15498.6014854878
"1_22_2013-01-18",15498.6014854878
"1_22_2013-01-25",15498.6014854878
"1_22_2013-02-01",15682.8835861886
"1_22_2013-02-08",16488.324919333
"1_22_2013-02-15",15682.8835861886
"1_22_2013-02-22",15682.8835861886
"1_22_2013-03-01",15867.1656868894
"1_22_2013-03-08",15867.1656868894
"1_22_2013-03-15",15867.1656868894
"1_22_2013-03-22",15867.1656868894
"1_22_2013-03-29",15867.1656868894
"1_22_2013-04-05",16051.4477875902
"1_22_2013-04-12",16051.4477875902
"1_22_2013-04-19",16051.4477875902
"1_22_2013-04-26",16051.4477875902
"1_22_2013-05-03",16235.729888291
"1_22_2013-05-10",16235.729888291
"1_22_2013-05-17",16235.729888291
"1_22_2013-05-24",16235.729888291
"1_22_2013-05-31",16235.729888291
"1_22_2013-06-07",16420.0119889917
"1_22_2013-06-14",16420.0119889917
"1_22_2013-06-21",16420.0119889917
"1_22_2013-06-28",16420.0119889917
"1_22_2013-07-05",16604.2940896925
"1_22_2013-07-12",16604.2940896925
"1_22_2013-07-19",16604.2940896925
"1_22_2013-07-26",16604.2940896925
"1_23_2012-11-02",17589.4574993105
"1_23_2012-11-09",17589.4574993105
"1_23_2012-11-16",17589.4574993105
"1_23_2012-11-23",18394.8988324549
"1_23_2012-11-30",17589.4574993105
"1_23_2012-12-07",17773.7396000113
"1_23_2012-12-14",17773.7396000113
"1_23_2012-12-21",17773.7396000113
"1_23_2012-12-28",18579.1809331557
"1_23_2013-01-04",15610.4362962485
"1_23_2013-01-11",15610.4362962485
"1_23_2013-01-18",15610.4362962485
"1_23_2013-01-25",15610.4362962485
"1_23_2013-02-01",15794.7183969493
"1_23_2013-02-08",16600.1597300937
"1_23_2013-02-15",15794.7183969493
"1_23_2013-02-22",15794.7183969493
"1_23_2013-03-01",15979.0004976501
"1_23_2013-03-08",15979.0004976501
"1_23_2013-03-15",15979.0004976501
"1_23_2013-03-22",15979.0004976501
"1_23_2013-03-29",15979.0004976501
"1_23_2013-04-05",16163.2825983509
"1_23_2013-04-12",16163.2825983509
"1_23_2013-04-19",16163.2825983509
"1_23_2013-04-26",16163.2825983509
"1_23_2013-05-03",16347.5646990517
"1_23_2013-05-10",16347.5646990517
"1_23_2013-05-17",16347.5646990517
"1_23_2013-05-24",16347.5646990517
"1_23_2013-05-31",16347.5646990517
"1_23_2013-06-07",16531.8467997524
"1_23_2013-06-14",16531.8467997524
"1_23_2013-06-21",16531.8467997524
"1_23_2013-06-28",16531.8467997524
"1_23_2013-07-05",16716.1289004532
"1_23_2013-07-12",16716.1289004532
"1_23_2013-07-19",16716.1289004532
"1_23_2013-07-26",16716.1289004532
"1_24_2012-11-02",17701.2923100712
"1_24_2012-11-09",17701.2923100712
"1_24_2012-11-16",17701.2923100712
"1_24_2012-11-23",18506.7336432156
"1_24_2012-11-30",17701.2923100712
"1_24_2012-12-07",17885.574410772
"1_24_2012-12-14",17885.574410772
"1_24_2012-12-21",17885.574410772
"1_24_2012-12-28",18691.0157439164
"1_24_2013-01-04",15722.2711070093
"1_24_2013-01-11",15722.2711070093
"1_24_2013-01-18",15722.2711070093
"1_24_2013-01-25",15722.2711070093
"1_24_2013-02-01",15906.55320771
"1_24_2013-02-08",16711.9945408544
"1_24_2013-02-15",15906.55320771
"1_24_2013-02-22",15906.55320771
"1_24_2013-03-01",16090.8353084108
"1_24_2013-03-08",16090.8353084108
"1_24_2013-03-15",16090.8353084108
"1_24_2013-03-22",16090.8353084108
"1_24_2013-03-29",16090.8353084108
"1_24_2013-04-05",16275.1174091116
"1_24_2013-04-12",16275.1174091116
"1_24_2013-04-19",16275.1174091116
"1_24_2013-04-26",16275.1174091116
"1_24_2013-05-03",16459.3995098124
"1_24_2013-05-10",16459.3995098124
"1_24_2013-05-17",16459.3995098124
"1_24_2013-05-24",16459.3995098124
"1_24_2013-05-31",16459.3995098124
"1_24_2013-06-07",16643.6816105132
"1_24_2013-06-14",16643.6816105132
"1_24_2013-06-21",16643.6816105132
"1_24_2013-06-28",16643.6816105132
"1_24_2013-07-05",16827.9637112139
"1_24_2013-07-12",16827.9637112139
"1_24_2013-07-19",16827.9637112139
"1_24_2013-07-26",16827.9637112139
"1_25_2012-11-02",17813.1271208319
"1_25_2012-11-09",17813.1271208319
"1_25_2012-11-16",17813.1271208319
"1_25_2012-11-23",18618.5684539763
"1_25_2012-11-30",17813.1271208319
"1_25_2012-12-07",17997.4092215327
"1_25_2012-12-14",17997.4092215327
"1_25_2012-12-21",17997.4092215327
"1_25_2012-12-28",18802.8505546771
"1_25_2013-01-04",15834.10591777
"1_25_2013-01-11",15834.10591777
"1_25_2013-01-18",15834.10591777
"1_25_2013-01-25",15834.10591777
"1_25_2013-02-01",16018.3880184707
"1_25_2013-02-08",16823.8293516151
"1_25_2013-02-15",16018.3880184707
"1_25_2013-02-22",16018.3880184707
"1_25_2013-03-01",16202.6701191715
"1_25_2013-03-08",16202.6701191715
"1_25_2013-03-15",16202.6701191715
"1_25_2013-03-22",16202.6701191715
"1_25_2013-03-29",16202.6701191715
"1_25_2013-04-05",16386.9522198723
"1_25_2013-04-12",16386.9522198723
"1_25_2013-04-19",16386.9522198723
"1_25_2013-04-26",16386.9522198723
"1_25_2013-05-03",16571.2343205731
"1_25_2013-05-10",16571.2343205731
"1_25_2013-05-17",16571.2343205731
"1_25_2013-05-24",16571.2343205731
"1_25_2013-05-31",16571.2343205731
"1_25_2013-06-07",16755.5164212739
"1_25_2013-06-14",16755.5164212739
"1_25_2013-06-21",16755.5164212739
"1_25_2013-06-28",16755.5164212739
"1_25_2013-07-05",16939.7985219746
"1_25_2013-07-12",16939.7985219746
"1_25_2013-07-19",16939.7985219746
"1_25_2013-07-26",16939.7985219746
"1_26_2012-11-02",17924.9619315926
"1_26_2012-11-09",17924.9619315926
"1_26_2012-11-16",17924.9619315926
"1_26_2012-11-23",18730.403264737
"1_26_2012-11-30",17924.9619315926
"1_26_2012-12-07",18109.2440322934
"1_26_2012-12-14",18109.2440322934
"1_26_2012-12-21",18109.2440322934
"1_26_2012-12-28",18914.6853654378
"1_26_2013-01-04",15945.9407285307
"1_26_2013-01-11",15945.9407285307
"1_26_2013-01-18",15945.9407285307
"1_26_2013-01-25",15945.9407285307
"1_26_2013-02-01",16130.2228292314
"1_26_2013-02-08",16935.6641623758
"1_26_2013-02-15",16130.2228292314
"1_26_2013-02-22",16130.2228292314
"1_26_2013-03-01",16314.5049299322
"1_26_2013-03-08",16314.5049299322
"1_26_2013-03-15",16314.5049299322
"1_26_2013-03-22",16314.5049299322
"1_26_2013-03-29",16314.5049299322
"1_26_2013-04-05",16498.787030633
"1_26_2013-04-12",16498.787030633
"1_26_2013-04-19",16498.787030633
"1_26_2013-04-26",16498.787030633
"1_26_2013-05-03",16683.0691313338
"1_26_2013-05-10",16683.0691313338
"1_26_2013-05-17",16683.0691313338
"1_26_2013-05-24",16683.0691313338
"1_26_2013-05-31",16683.0691313338
"1_26_2013-06-07",16867.3512320346
"1_26_2013-06-14",16867.3512320346
"1_26_2013-06-21",16867.3512320346
"1_26_2013-06-28",16867.3512320346
"1_26_2013-07-05",17051.6333327354
"1_26_2013-07-12",17051.6333327354
"1_26_2013-07-19",17051.6333327354
"1_26_2013-07-26",17051.6333327354
"1_27_2012-11-02",18036.7967423534
"1_27_2012-11-09",18036.7967423534
"1_27_2012-11-16",18036.7967423534
"1_27_2012-11-23",18842.2380754977
"1_27_2012-11-30",18036.7967423534
"1_27_2012-12-07",18221.0788430541
"1_27_2012-12-14",18221.0788430541
"1_27_2012-12-21",18221.0788430541
"1_27_2012-12-28",19026.5201761985
"1_27_2013-01-04",16057.7755392914
"1_27_2013-01-11",16057.7755392914
"1_27_2013-01-18",16057.7755392914
"1_27_2013-01-25",16057.7755392914
"1_27_2013-02-01",16242.0576399922
"1_27_2013-02-08",17047.4989731365
"1_27_2013-02-15",16242.0576399922
"1_27_2013-02-22",16242.0576399922
"1_27_2013-03-01",16426.3397406929
"1_27_2013-03-08",16426.3397406929
"1_27_2013-03-15",16426.3397406929
"1_27_2013-03-22",16426.3397406929
"1_27_2013-03-29",16426.3397406929
"1_27_2013-04-05",16610.6218413937
"1_27_2013-04-12",16610.6218413937
"1_27_2013-04-19",16610.6218413937
"1_27_2013-04-26",16610.6218413937
"1_27_2013-05-03",16794.9039420945
"1_27_2013-05-10",16794.9039420945
"1_27_2013-05-17",16794.9039420945
"1_27_2013-05-24",16794.9039420945
"1_27_2013-05-31",16794.9039420945
"1_27_2013-06-07",16979.1860427953
"1_27_2013-06-14",16979.1860427953
"1_27_2013-06-21",16979.1860427953
"1_27_2013-06-28",16979.1860427953
"1_27_2013-07-05",17163.4681434961
"1_27_2013-07-12",17163.4681434961
"1_27_2013-07-19",17163.4681434961
"1_27_2013-07-26",17163.4681434961
"1_28_2012-11-02",18148.6315531141
"1_28_2012-11-09",18148.6315531141
"1_28_2012-11-16",18148.6315531141
"1_28_2012-11-23",18954.0728862585
"1_28_2012-11-30",18148.6315531141
"1_28_2012-12-07",18332.9136538148
"1_28_2012-12-14",18332.9136538148
"1_28_2012-12-21",18332.9136538148
"1_28_2012-12-28",19138.3549869592
"1_28_2013-01-04",16169.6103500521
"1_28_2013-01-11",16169.6103500521
"1_28_2013-01-18",16169.6103500521
"1_28_2013-01-25",16169.6103500521
"1_28_2013-02-01",16353.8924507529
"1_28_2013-02-08",17159.3337838973
"1_28_2013-02-15",16353.8924507529
"1_28_2013-02-22",16353.8924507529
"1_28_2013-03-01",16538.1745514536
"1_28_2013-03-08",16538.1745514536
"1_28_2013-03-15",16538.1745514536
"1_28_2013-03-22",16538.1745514536
"1_28_2013-03-29",16538.1745514536
"1_28_2013-04-05",16722.4566521544
"1_28_2013-04-12",16722.4566521544
"1_28_2013-04-19",16722.4566521544
"1_28_2013-04-26",16722.4566521544
"1_28_2013-05-03",16906.7387528552
"1_28_2013-05-10",16906.7387528552
"1_28_2013-05-17",16906.7387528552
"1_28_2013-05-24",16906.7387528552
"1_28_2013-05-31",16906.7387528552
"1_28_2013-06-07",17091.020853556
"1_28_2013-06-14",17091.020853556
"1_28_2013-06-21",17091.020853556
"1_28_2013-06-28",17091.020853556
"1_28_2013-07-05",17275.3029542568
"1_28_2013-07-12",17275.3029542568
"1_28_2013-07-19",17275.3029542568
"1_28_2013-07-26",17275.3029542568
"1_29_2012-11-02",18260.4663638748
"1_29_2012-11-09",18260.4663638748
"1_29_2012-11-16",18260.4663638748
"1_29_2012-11-23",19065.9076970192
"1_29_2012-11-30",18260.4663638748
"1_29_2012-12-07",18444.7484645756
"1_29_2012-12-14",18444.7484645756
"1_29_2012-12-21",18444.7484645756
"1_29_2012-12-28",19250.1897977199
"1_29_2013-01-04",16281.4451608128
"1_29_2013-01-11",16281.4451608128
"1_29_2013-01-18",16281.4451608128
"1_29_2013-01-25",16281.4451608128
"1_29_2013-02-01",16465.7272615136
"1_29_2013-02-08",17271.168594658
"1_29_2013-02-15",16465.7272615136
"1_29_2013-02-22",16465.7272615136
"1_29_2013-03-01",16650.0093622144
"1_29_2013-03-08",16650.0093622144
"1_29_2013-03-15",16650.0093622144
"1_29_2013-03-22",16650.0093622144
"1_29_2013-03-29",16650.0093622144
"1_29_2013-04-05",16834.2914629151
"1_29_2013-04-12",16834.2914629151
"1_29_2013-04-19",16834.2914629151
"1_29_2013-04-26",16834.2914629151
"1_29_2013-05-03",17018.5735636159
"1_29_2013-05-10",17018.5735636159
"1_29_2013-05-17",17018.5735636159
"1_29_2013-05-24",17018.5735636159
"1_29_2013-05-31",17018.5735636159
"1_29_2013-06-07",17202.8556643167
"1_29_2013-06-14",17202.8556643167
"1_29_2013-06-21",17202.8556643167
"1_29_2013-06-28",17202.8556643167
"1_29_2013-07-05",17387.1377650175
"1_29_2013-07-12",17387.1377650175
"1_29_2013-07-19",17387.1377650175
"1_29_2013-07-26",17387.1377650175
"1_30_2012-11-02",18372.3011746355
"1_30_2012-11-09",18372.3011746355
"1_30_2012-11-16",18372.3011746355
"1_30_2012-11-23",19177.7425077799
"1_30_2012-11-30",18372.3011746355
"1_30_2012-12-07",18556.5832753363
"1_30_2012-12-14",18556.5832753363
"1_30_2012-12-21",18556.5832753363
"1_30_2012-12-28",19362.0246084806
"1_30_2013-01-04",16393.2799715735
"1_30_2013-01-11",16393.2799715735
"1_30_2013-01-18",16393.2799715735
"1_30_2013-01-25",16393.2799715735
"1_30_2013-02-01",16577.5620722743
"1_30_2013-02-08",17383.0034054187
"1_30_2013-02-15",16577.5620722743
"1_30_2013-02-22",16577.5620722743
"1_30_2013-03-01",16761.8441729751
"1_30_2013-03-08",16761.8441729751
"1_30_2013-03-15",16761.8441729751
"1_30_2013-03-22",16761.8441729751
"1_30_2013-03-29",16761.8441729751
"1_30_2013-04-05",16946.1262736759
"1_30_2013-04-12",16946.1262736759
"1_30_2013-04-19",16946.1262736759
"1_30_2013-04-26",16946.1262736759
"1_30_2013-05-03",17130.4083743766
"1_30_2013-05-10",17130.4083743766
"1_30_2013-05-17",17130.4083743766
"1_30_2013-05-24",17130.4083743766
"1_30_2013-05-31",17130.4083743766
"1_30_2013-06-07",17314.6904750774
"1_30_2013-06-14",17314.6904750774
"1_30_2013-06-21",17314.6904750774
"1_30_2013-06-28",17314.6904750774
"1_30_2013-07-05",17498.9725757782
"1_30_2013-07-12",17498.9725757782
"1_30_2013-07-19",17498.9725757782
"1_30_2013-07-26",17498.9725757782
"1_31_2012-11-02",18484.1359853962
"1_31_2012-11-09",18484.1359853962
"1_31_2012-11-16",18484.1359853962
"1_31_2012-11-23",19289.5773185406
"1_31_2012-11-30",18484.1359853962
"1_31_2012-12-07",18668.418086097
"1_31_2012-12-14",18668.418086097
"1_31_2012-12-21",18668.418086097
"1_31_2012-12-28",19473.8594192414
"1_31_2013-01-04",16505.1147823342
"1_31_2013-01-11",16505.1147823342
"1_31_2013-01-18",16505.1147823342
"1_31_2013-01-25",16505.1147823342
"1_31_2013-02-01",16689.396883035
"1_31_2013-02-08",17494.8382161794
"1_31_2013-02-15",16689.396883035
"1_31_2013-02-22",16689.396883035
"1_31_2013-03-01",16873.6789837358
"1_31_2013-03-08",16873.6789837358
"1_31_2013-03-15",16873.6789837358
"1_31_2013-03-22",16873.6789837358
"1_31_2013-03-29",16873.6789837358
"1_31_2013-04-05",17057.9610844366
"1_31_2013-04-12",17057.9610844366
"1_31_2013-04-19",17057.9610844366
"1_31_2013-04-26",17057.9610844366
"1_31_2013-05-03",17242.2431851373
"1_31_2013-05-10",17242.2431851373
"1_31_2013-05-17",17242.2431851373
"1_31_2013-05-24",17242.2431851373
"1_31_2013-05-31",17242.2431851373
"1_31_2013-06-07",17426.5252858381
"1_31_2013-06-14",17426.5252858381
"1_31_2013-06-21",17426.5252858381
"1_31_2013-06-28",17426.5252858381
"1_31_2013-07-05",17610.8073865389
"1_31_2013-07-12",17610.8073865389
"1_31_2013-07-19",17610.8073865389
"1_31_2013-07-26",17610.8073865389
"1_32_2012-11-02",18595.9707961569
"1_32_2012-11-09",18595.9707961569
"1_32_2012-11-16",18595.9707961569
"1_32_2012-11-23",19401.4121293013
"1_32_2012-11-30",18595.9707961569
"1_32_2012-12-07",18780.2528968577
"1_32_2012-12-14",18780.2528968577
"1_32_2012-12-21",18780.2528968577
"1_32_2012-12-28",19585.6942300021
"1_32_2013-01-04",16616.9495930949
"1_32_2013-01-11",16616.9495930949
"1_32_2013-01-18",16616.9495930949
"1_32_2013-01-25",16616.9495930949
"1_32_2013-02-01",16801.2316937957
"1_32_2013-02-08",17606.6730269401
"1_32_2013-02-15",16801.2316937957
"1_32_2013-02-22",16801.2316937957
"1_32_2013-03-01",16985.5137944965
"1_32_2013-03-08",16985.5137944965
"1_32_2013-03-15",16985.5137944965
"1_32_2013-03-22",16985.5137944965
"1_32_2013-03-29",16985.5137944965
"1_32_2013-04-05",17169.7958951973
"1_32_2013-04-12",17169.7958951973
"1_32_2013-04-19",17169.7958951973
"1_32_2013-04-26",17169.7958951973
"1_32_2013-05-03",17354.077995898
"1_32_2013-05-10",17354.077995898
"1_32_2013-05-17",17354.077995898
"1_32_2013-05-24",17354.077995898
"1_32_2013-05-31",17354.077995898
"1_32_2013-06-07",17538.3600965988
"1_32_2013-06-14",17538.3600965988
"1_32_2013-06-21",17538.3600965988
"1_32_2013-06-28",17538.3600965988
"1_32_2013-07-05",17722.6421972996
"1_32_2013-07-12",17722.6421972996
"1_32_2013-07-19",17722.6421972996
"1_32_2013-07-26",17722.6421972996
"1_33_2012-11-02",18707.8056069176
"1_33_2012-11-09",18707.8056069176
"1_33_2012-11-16",18707.8056069176
"1_33_2012-11-23",19513.246940062
"1_33_2012-11-30",18707.8056069176
"1_33_2012-12-07",18892.0877076184
"1_33_2012-12-14",18892.0877076184
"1_33_2012-12-21",18892.0877076184
"1_33_2012-12-28",19697.5290407628
"1_33_2013-01-04",16728.7844038556
"1_33_2013-01-11",16728.7844038556
"1_33_2013-01-18",16728.7844038556
"1_33_2013-01-25",16728.7844038556
"1_33_2013-02-01",16913.0665045564
"1_33_2013-02-08",17718.5078377008
"1_33_2013-02-15",16913.0665045564
"1_33_2013-02-22",16913.0665045564
"1_33_2013-03-01",17097.3486052572
"1_33_2013-03-08",17097.3486052572
"1_33_2013-03-15",17097.3486052572
"1_33_2013-03-22",17097.3486052572
"1_33_2013-03-29",17097.3486052572
"1_33_2013-04-05",17281.630705958
"1_33_2013-04-12",17281.630705958
"1_33_2013-04-19",17281.630705958
"1_33_2013-04-26",17281.630705958
"1_33_2013-05-03",17465.9128066588
"1_33_2013-05-10",17465.9128066588
"1_33_2013-05-17",17465.9128066588
"1_33_2013-05-24",17465.9128066588
"1_33_2013-05-31",17465.9128066588
"1_33_2013-06-07",17650.1949073595
"1_33_2013-06-14",17650.1949073595
"1_33_2013-06-21",17650.1949073595
"1_33_2013-06-28",17650.1949073595
"1_33_2013-07-05",17834.4770080603
"1_33_2013-07-12",17834.4770080603
"1_33_2013-07-19",17834.4770080603
"1_33_2013-07-26",17834.4770080603
"1_34_2012-11-02",18819.6404176783
"1_34_2012-11-09",18819.6404176783
"1_34_2012-11-16",18819.6404176783
"1_34_2012-11-23",19625.0817508227
"1_34_2012-11-30",18819.6404176783
"1_34_2012-12-07",19003.9225183791
"1_34_2012-12-14",19003.9225183791
"1_34_2012-12-21",19003.9225183791
"1_34_2012-12-28",19809.3638515235
"1_34_2013-01-04",16840.6192146163
"1_34_2013-01-11",16840.6192146163
"1_34_2013-01-18",16840.6192146163
"1_34_2013-01-25",16840.6192146163
"1_34_2013-02-01",17024.9013153171
"1_34_2013-02-08",17830.3426484615
"1_34_2013-02-15",17024.9013153171
"1_34_2013-02-22",17024.9013153171
"1_34_2013-03-01",17209.1834160179
"1_34_2013-03-08",17209.1834160179
"1_34_2013-03-15",17209.1834160179
"1_34_2013-03-22",17209.1834160179
"1_34_2013-03-29",17209.1834160179
"1_34_2013-04-05",17393.4655167187
"1_34_2013-04-12",17393.4655167187
"1_34_2013-04-19",17393.4655167187
"1_34_2013-04-26",17393.4655167187
"1_34_2013-05-03",17577.7476174195
"1_34_2013-05-10",17577.7476174195
"1_34_2013-05-17",17577.7476174195
"1_34_2013-05-24",17577.7476174195
"1_34_2013-05-31",17577.7476174195
"1_34_2013-06-07",17762.0297181203
"1_34_2013-06-14",17762.0297181203
"1_34_2013-06-21",17762.0297181203
"1_34_2013-06-28",17762.0297181203
"1_34_2013-07-05",17946.311818821
"1_34_2013-07-12",17946.311818821
"1_34_2013-07-19",17946.311818821
"1_34_2013-07-26",17946.311818821
"1_35_2012-11-02",18931.475228439
"1_35_2012-11-09",18931.475228439
"1_35_2012-11-16",18931.475228439
"1_35_2012-11-23",19736.9165615834
"1_35_2012-11-30",18931.475228439
"1_35_2012-12-07",19115.7573291398
"1_35_2012-12-14",19115.7573291398
"1_35_2012-12-21",19115.7573291398
"1_35_2012-12-28",19921.1986622842
"1_35_2013-01-04",16952.4540253771
"1_35_2013-01-11",16952.4540253771
"1_35_2013-01-18",16952.4540253771
"1_35_2013-01-25",16952.4540253771
"1_35_2013-02-01",17136.7361260778
"1_35_2013-02-08",17942.1774592222
"1_35_2013-02-15",17136.7361260778
"1_35_2013-02-22",17136.7361260778
"1_35_2013-03-01",17321.0182267786
"1_35_2013-03-08",17321.0182267786
"1_35_2013-03-15",17321.0182267786
